"","23R8925|009|CD11c","23R8925|010|CD11c","23R9663|015|CD11c","23R9663|016|CD11c","23R9663|004|CD11c","23R9663|005|CD11c","23R9663|006|CD11c","23R9663|007|CD11c","23R8925|013|CD11c","23R8925|014|CD11c","23R8925|017|CD11c","23R8925|018|CD11c","23R9663|009|CD11c","23R9663|002|CD11c","23R9663|013|CD11c","23R9663|001|CD11c"
"REPS1",46.0231228316201,50.5972994296032,42.3964259818991,46.8372083379102,41.309334489744,46.1554505114347,45.2377350840679,47.5943623586964,40.9612085049838,51.8991443591127,59.7271549261873,57.3448900515046,44.0616752936143,44.0070933350146,39.8837213770804,51.6843182666502
"LEP",23.7652125634328,24.9338352439524,21.1176112460466,25.7584469109089,27.9329790907125,25.9782507917049,23.8315683389584,25.7789402515767,28.2318525493175,32.0487264004957,24.2946317420016,18.3998855359341,24.2778174963136,28.2421482199715,22.1429583254433,28.1798298169861
"HEY1",31.0158086504237,31.8689592158226,32.4767332479974,27.550679342483,33.4152543809088,29.6498143106783,30.5357140626793,29.3205793342603,31.2983324877733,26.8286170953407,28.9168759695721,31.7183681295294,29.1384166217273,36.5811277599295,24.2776437254764,33.2803384794976
"PPP3CA",35.9472716808726,34.4386401680097,26.2009118134987,30.8639393991107,31.155842489877,33.3771284291465,30.0332903412497,30.1231418188577,33.0376848852395,34.1507824081647,39.9894021248516,38.8038663269711,31.8436370635857,28.8153744520539,35.0453459720086,29.3665422814697
"BMP6",26.220435372236,26.3972277760548,24.2521354940425,24.7588617888545,26.8463640149442,27.6767879444145,26.7884197417299,28.2939793432323,34.9352196624352,27.9961330869025,24.5464115642883,24.8661407362149,31.3862870335609,31.9260561964498,19.736045968787,31.8917751247796
"S100A7",26.1404012778443,27.2870201641997,22.5878263938788,27.2976537707716,32.5560619233916,27.6917668488922,26.5937686044429,28.4794000416187,26.8527719853834,27.6322449633702,28.009336910576,26.4851817957613,31.3822703405351,33.7217994639435,29.9326946649561,33.7332988106751
"P4HA1",56.0969732682128,54.0797600318713,50.6304765822161,54.8808412686686,61.915251120607,58.2044641917587,58.5524841277399,66.1151707404192,54.3117792153495,51.12856821682,47.2875458550708,52.0784332684674,51.7503539430901,56.9054137691546,46.9086987393197,61.9696806579808
"ROR2",26.4772375250315,22.5838913471933,26.7464773949395,29.8060889884851,23.3065692669066,27.9056244326218,25.3697807180687,28.6067560151433,25.7575099094921,29.6368304510828,27.6739046731622,26.3104170122357,26.0222595152225,33.5383502674537,21.8047389492176,32.7518105664393
"CDC7",35.321267795359,37.8831939810589,40.2647399782044,33.4318880368691,37.3158592599384,38.2694118204159,37.0433995295596,36.7119314917978,29.4653211018393,33.7486096567225,33.4890728918623,27.9837130380019,30.3671873930512,31.7523755875729,26.1376135313999,38.5059557929878
"TTK",24.7830331388995,31.8864504224145,30.5822339447586,34.3356403982997,35.314265635143,32.8182666125356,34.000195076741,34.0638379203618,30.5289034467161,31.8822811515906,33.7258305857999,25.5572338968169,35.3259349834734,37.335881046062,22.3046029219747,46.0384342772993
"MME",23.19079821026,29.0264270768571,30.1916517828607,31.4438365677388,31.1477024433847,32.3991124734659,32.2727728200934,33.0785582489641,30.1060551716418,33.9004736891994,28.6254625790239,32.7886801131998,30.6990596127291,37.472688107603,30.0242336670673,39.5227123917938
"TXN2",62.5391796097442,67.1879657298581,67.06512664664,68.1707058812415,70.2209003087676,67.3778532923813,68.2654571712474,62.8961895905201,59.1207205705078,66.6568110150793,60.2880480100697,54.6028067089798,59.0764556922268,58.8478487524596,65.4297629055871,63.4549098688502
"LAMC3",26.0491868806676,23.531504143252,24.2819247057779,24.6136586593953,22.9080268996231,24.8438602033939,25.1040131824694,25.4519787980254,24.1466880069713,26.3808383771258,25.938677590947,24.0339832548186,27.6850864797195,30.3993005132652,20.3034808212291,33.6535501668866
"HLA-E",458.879276365875,453.345076287954,281.283516123127,355.870984672989,299.991461312755,303.013918395441,288.851695380651,295.40673865466,374.862329306057,302.811803658669,335.161909873415,344.269781666313,395.437112828492,338.661343215548,424.677773712235,270.022457697267
"ITGB2",163.914682259138,184.32147278331,216.111935939095,266.348715333477,258.643537278502,224.518669924773,210.162551629656,192.374033514918,208.091421933874,193.9757101911,131.641717683642,145.075549215163,266.798965662791,202.834256082462,252.095703811072,238.000933814799
"FANCE",28.9425754960245,30.5975946885531,27.3835007963581,30.3530206382508,36.2137092273765,29.472973313528,28.4758639938839,31.5535603652804,29.1009662783521,30.8781268827563,38.3984872841317,31.0064002189292,32.4776311193787,35.5721970758052,30.132627222658,31.4112183639006
"CXCR6",25.2619467976427,24.7333286480856,25.3713048872506,28.2764266569883,25.4570492768482,26.3722581230041,23.6790416429174,25.5922315824795,27.2068511873011,29.5295937207821,23.3087020172218,27.4526872263844,22.0881314502009,20.1583759502095,22.1429583254433,26.9179242692931
"CD3D",160.969626829416,158.997171930833,118.586637486642,73.8692619446436,76.6288992504126,98.9820037751203,101.802288584857,86.920268220592,61.1550538635353,90.2344070512568,152.060885767538,126.10850667023,62.9717189750429,51.7581621202129,76.7085838788823,70.7225075785676
"TCL1A",27.8280933383717,25.9658044173731,37.8769767896395,41.2185510771727,29.4675831192995,33.701707718715,36.9098328986866,37.1152773359179,26.6776956900538,30.3654171980453,35.1839924376724,43.8760213822434,41.9277889452061,41.1735672616732,34.916971289985,35.975035383529
"IL32",229.267829431185,234.07508187955,138.377358736744,116.024171408321,97.409144800938,128.982751707916,121.528511871517,105.132817129336,93.0773407134885,130.686706068129,134.855551060804,134.440788181064,109.944233483274,73.1442641612329,115.285834310658,57.5591671270937
"SIGLEC1",53.1087594495339,49.5292345421649,71.9746690218492,100.515806114835,92.9023082042765,98.0229623925629,103.26835714321,130.919331980958,93.5366411922305,67.2473300979468,73.1348790335119,80.2063962855392,53.155136601176,71.4383892711213,61.6035007536115,68.8095767666418
"CHUK",37.2628130863414,36.5141596661755,34.1575186983042,35.9133082438134,36.6055897078693,36.7577107733644,35.7426787534703,36.615463234331,36.4314480593127,37.7763149372483,42.2928590807689,41.146131869797,39.1514123982109,42.936480991101,26.0845956230145,37.6112567886656
"TGFB2",20.8151308283829,23.9369860534491,27.8190377550589,25.6283425759017,26.3746462346975,24.3569273853483,25.3280865107884,24.6287730489249,26.6444928765642,24.4442814607053,29.5063826610685,25.5389638610539,27.1411314382817,28.7351633967236,22.8362611369324,34.7653895650386
"KIF2C",24.4577097213464,27.3387466279408,27.3549954455933,30.044980069242,29.1133678710734,29.2604370155923,29.4723358960585,27.8047606511595,26.3218656765191,26.5410155964608,27.4731132624906,24.7979064711831,28.8895162800415,31.7718168239954,20.48160882666,31.1614508234181
"MRM2",48.6821071078104,43.9555865695534,50.0921011350462,48.4392276972548,55.2726455422601,49.2364415515059,50.7809415447628,52.3873504571544,44.813484203705,41.7721429613166,42.1345708419638,48.5026699704372,47.8625551420204,52.4694167920184,52.468754300484,48.9073893998813
"IL7",27.3145758254023,24.4119150660306,30.8568740619329,27.0482741010489,29.3191017099426,29.2703122438399,27.666835598215,29.9266793627612,35.0473964291444,26.1984964927655,24.0493965622929,25.8191771085889,27.1961811538129,27.6296814323625,24.3870069092516,28.2688008080176
"SOD2",88.4178011079068,89.8606759779354,103.74582589816,266.165629844727,130.393699495147,120.365566523905,162.296129988452,131.281660366513,459.141736643324,331.251593485338,63.3473310972863,65.7345515728225,715.370121047986,94.4575812279521,418.790959470448,102.086913443105
"RPTOR",36.3463562283523,38.9049081656642,35.0080603275137,35.8240806072615,34.4660294512054,37.6312134336963,35.5572494776447,38.2210035229311,32.4548128819675,34.6977916822965,34.3137003286583,34.6554342111277,32.456577382874,35.8387374376532,31.9338033986765,37.2141864245316
"ALCAM",32.6349899115424,33.6602860518171,32.3288551942707,33.4080684972859,36.8146352260209,33.9513583942297,34.5493780659542,33.9038857555072,35.240782392482,37.0471445592139,25.9823678504759,35.0076768639387,42.9264741301399,41.0233768044821,30.0846450886541,40.4237996605837
"OLFML2B",32.3414809517397,33.6273163060996,32.7793314494246,37.6070862196882,39.6981386995275,35.4945335971812,36.6586235342178,38.0662849278584,35.967068158384,36.6787178023434,30.0336033660247,28.6412245465693,38.0730889457569,41.3233552322339,24.3870069092516,43.0650008292198
"MAGEA1",30.0999056104604,33.1747573001255,33.9080593355242,35.326620951409,34.6397040863088,33.6302144913328,34.2305606299955,37.7509926638146,32.1037327961505,33.2830248446652,29.6110178506305,33.0737526153483,32.5413206592366,43.6485591779418,28.1611504506007,46.719983922204
"CXCR5",27.4133330018867,29.3489067438023,22.7982270320194,21.587275216051,23.5041795324997,22.2434597538915,22.6459918076203,22.7970724525714,26.7883841239953,36.6687567414667,50.0789315413696,57.2090670804279,27.9067067769441,28.1651787396907,32.8828773137503,30.8154470067818
"CASP8",54.3516580079748,58.2741949374936,40.5611355930625,42.9081174933332,41.6330779828731,42.8204338617582,43.8065456163809,41.5605254642809,39.4445620346894,45.8230093121339,52.5795681394574,56.8203086931813,44.6580846564243,38.4480868201278,37.6751539604745,48.957669949582
"CCND1",44.6286716609697,47.3487273504909,59.3371929700575,102.074006054401,74.5256162062296,89.0847934146888,65.9765199687119,64.7700431399416,52.5292145780046,72.6687956750133,39.259669505631,42.446519458238,64.6790996560991,58.2258587875624,52.06992489609,63.6447058041272
"CD1B",49.3304538411124,46.7702129990651,40.7100612255765,35.7466118262589,38.983204687992,38.0942565385064,35.6455010527734,33.661799871001,39.7972935919223,36.0338793692385,35.4992050482302,29.9792558191324,46.2029629906063,40.2818902712401,39.4964274011592,53.3111111640754
"HSPA1A",447.879830418222,360.457417432447,216.69153838607,157.882529928628,409.444488461836,423.839946653587,366.544013973004,196.223261179321,207.782742857844,117.314869508718,67.1659454889912,87.1906108840863,114.096323811926,1112.84076553259,114.448262605903,929.891958233266
"SMC1A",57.6527629972553,57.7753750724869,62.0580772126019,61.3013509359531,56.5762388950513,59.08402765312,58.3876559905318,54.1203066986199,48.1357738897385,55.0840773785169,50.6869771932473,57.7052952360325,58.4602343512526,52.5404783359947,52.5398508505033,52.9183991823195
"ITGB1",102.0901849418,100.625985622367,104.274429532226,106.930944678349,109.698537174518,111.565939383497,103.166166088056,104.545310732578,105.530432894682,107.100764487487,109.929051751091,109.591316129606,104.612114872847,85.0917959407442,104.474852708146,78.3711059129463
"TRAF2",49.6557999606569,48.1680136710243,52.9683326336956,48.3370906331876,44.5335625875749,50.3146403465824,48.2731515310276,48.7140909134534,44.8967669221557,41.950536165043,39.3340535998646,45.7935312552164,52.9351516405271,45.9037691539722,45.575449085014,44.2306018921664
"SKP1",35.3696311912703,32.4874497000564,33.6670303425309,33.8966002747631,33.4791943488956,33.0533309285402,33.7020557213667,36.0427936786168,32.8377932170299,38.0530121922501,33.63855728343,30.447277093297,33.0696744806563,29.7803303922185,27.4291912323501,38.2329613727699
"IRS1",26.9271256733202,26.1480389765345,25.2542959106061,25.0117185168457,26.7157922617752,27.8821221946238,25.9364091011603,26.2483864336683,31.5718026433068,26.2671382627385,27.499353151089,23.459399893966,27.3843766318323,29.7548533262656,15.3871611192815,32.4463797096571
"MLPH",29.0046786878952,27.5004563871091,25.6551750835437,30.0456728961087,27.3139809909708,27.9143487545714,27.6790122253287,27.5868730458727,33.3436151723861,32.7538204510622,33.2102039273697,23.7004604572162,30.0116441381218,28.3555741535859,22.1095406599588,29.3028517433818
"CCNE1",34.6163960176025,31.7613319956378,31.6833515300962,37.3073458354633,39.6831341434656,36.9396721701433,34.5538083272646,37.1783801970816,40.4725185005593,35.8361842919018,29.5001230719455,34.0704382272692,36.9222058395369,38.8251009804186,24.5247953812105,43.2480031783925
"E2F4",48.4356493970857,51.3474945689474,49.0722535660523,50.9567354395986,48.281268801841,47.8996915308323,51.0977315011649,48.6448827245582,61.7961910009567,55.6773916841638,64.176108282915,56.1288182079928,57.9471755893999,44.3272840158781,62.7717366863856,50.6170378706587
"DUSP1",51.5386698959977,53.9883117856915,41.7124346850302,36.990326884344,38.6378744355461,38.1156872488454,37.1770585832129,35.6615811232576,68.2047898768642,64.7971490638915,58.0347678418797,53.8830959023533,73.3585024508684,111.824679353941,86.8896343124131,88.667569644748
"LRRN3",30.7548942083739,27.3189135326169,30.4568405963283,29.6881037073795,32.7130230284033,29.3617995981104,27.4350862137521,29.1682790182589,28.1157560987948,29.6946982018056,26.6394351533624,26.3307191334158,33.1135924814104,35.0361956608254,16.3129741725735,36.6691871065646
"TLR9",28.2854091888418,27.2582100861797,31.8154378689656,31.0306913945448,28.9656775483934,27.0041902693325,30.022540890738,29.5988043976367,25.1399621237948,29.3154341504385,35.1541637850398,29.7279780532584,28.3679673186646,36.1107768522779,26.1376135313999,36.0564818962168
"STAT2",69.9171132200608,65.4643330081514,62.6705474230995,92.0356023996112,69.8828773714555,68.2511553993141,65.8880292638343,60.9893953455953,79.41453002989,65.4024916585732,58.0391241523807,53.6630769161865,84.7664426732319,57.6639463621373,86.4870479335368,63.9285490490623
"SAA1",29.6013497393162,27.2184185400729,26.7724407496249,29.3064883065231,29.084454756438,29.4079561013283,28.297983469008,31.196934193604,27.2630006901892,34.3380210445011,41.0799698333964,31.0413516057436,31.9050393748248,30.440924540315,29.2330104600711,40.6028640656311
"CD27",71.3156686652877,69.8599989577537,46.6619849233526,37.8996689210658,42.0509447328613,43.5129528663873,45.3843928530913,41.1897209164395,36.9468391898333,39.0146485533264,67.9445699841895,56.2683214916035,42.1223565642456,40.7940061486773,40.6160216526511,41.9588727160722
"DTX3",35.9156914036114,29.6441512491946,30.332722483804,28.3561360701988,26.9414721413425,29.8319051777723,27.6140652466843,28.2860895430103,33.8924162935361,31.4198827256057,36.6221835507845,28.5525503221948,29.644944278467,33.1700520376352,28.5653940955373,38.1752945017863
"TSPAN7",38.591686166711,35.969677536801,59.7704368148172,52.2236659265401,55.5460623126624,56.3648577483902,68.1117907359874,61.0066078725756,77.2582570504921,51.2251887732164,46.2850013207192,51.2880476613156,49.8102929388524,51.3762592020922,48.5853017878866,69.9813132835136
"PMAIP1",34.6503056945687,34.4028362070717,38.3879844006828,35.2215403305982,37.5410679478784,36.264671406566,37.0507840274608,36.2347615672552,35.2231705555574,34.4563994991098,34.5233407222099,33.5613843990955,42.0549315267428,42.9436620681337,37.1197735459658,37.9550321761521
"C2",33.9882716604098,36.4604784849056,35.6610647973402,46.0393038087889,45.4345275595895,39.8699187780861,43.7769043830608,48.8778106177373,39.6127297206894,40.1457520736618,25.7506963438289,28.5525503221948,43.7557656761173,38.3170314310617,41.1559035711349,34.7619399331425
"CD2",80.9306615076866,88.8312078974847,82.5160746732102,67.8500474190566,61.5434155990087,66.3331913719886,66.8894810352126,63.8870877839336,42.1370727465887,61.1112986328298,83.1989932358708,83.821932483903,49.8276640498521,44.4123748333399,52.3312104883657,52.8987251886434
"ASXL1",31.4479585633916,31.4364987861063,33.7134309903525,28.416692137423,29.5209701048978,26.7734433606962,26.7990977142172,29.7130561076627,28.2453099123042,37.8133261856293,33.4059724307765,40.3358459587535,27.5280256094743,33.3511745036133,38.5531296865146,46.9358029883683
"NOX1",26.1736663397105,27.4915014674571,27.2838272344639,30.0989901689873,28.6068753815328,29.51905472856,28.3860886468896,28.4238318496746,23.9017415993349,24.5157571883167,26.1496501354638,22.9732172981082,30.4765792071216,29.0075312258883,22.1429583254433,39.2874414289215
"SP1",62.9833206250321,62.4694983267641,57.2957031535434,55.5840962217303,54.13191773554,55.4254422389475,56.3592818759116,56.8158936170933,53.12723242385,59.3275291710264,70.9295523609465,70.2078828143366,60.2802828252943,48.4167021093021,65.8999344391775,54.3349576006185
"TAL1",26.7559725645507,27.5988613837584,28.8736736322273,29.3453170061167,26.9150069899069,26.8038648939515,28.943316791518,26.4640976401586,27.8594561009173,33.6898125578922,26.3555783300275,29.1958701959351,31.8231813999131,36.2639750741967,21.5059309421231,31.1057417137007
"NDUFA3",102.5635907031,99.533236220824,89.3176722855769,90.3585064196067,92.1054195195066,90.8974386832969,91.0817996608642,85.3236590949966,84.3762956385295,83.4576570833009,103.605190544182,87.4282588065686,77.3149076637902,92.8295941960189,64.9838626592008,85.7640135055407
"RORC",33.7486160870171,28.1875401163854,30.4843027243653,30.6424225881387,30.1886476769012,33.8216489142569,28.5084889734027,30.7295447766246,29.6358254205068,26.877052931111,40.2156009588623,32.2510488635895,34.0913771491044,39.5245598351418,32.6259483451469,38.1647720926619
"OASL",32.005200924529,29.1013440143057,31.6493209453169,33.1931932031343,30.5462835814023,31.4664814594437,31.969731944002,31.0954556088026,39.4461491811884,33.9615409430092,33.4273249393852,27.7477020983856,35.1998585014467,27.8524442846937,34.8970528678393,32.9662273251512
"HSPA2",27.4809654023141,28.1458789738161,26.7716514212213,25.6599395855504,29.5661803315736,26.4848902823197,26.7068887947413,29.9966891931223,34.5189697564333,30.1736287221729,27.4658065823976,28.8427185150231,27.8969846916687,32.9378790615559,25.700831350411,26.4888292282414
"ATP2A2",55.2017503058877,59.1467953825999,54.5299294930973,52.2392277880208,60.0371591159564,53.6833885580628,58.2088612375653,53.7453760125681,78.1911259312087,63.8580412716749,52.4566594399079,46.901119983538,64.5640153570827,59.3204890037162,68.7672742445272,63.1337218932952
"CCL22",43.4564928157653,43.6842925841612,35.5632031956623,19.7319711642087,20.1758862773049,24.4598552069243,22.0928447713794,25.845702031434,19.6112257940356,29.4746226553533,22.5809303879555,38.622833037951,19.2835952399102,20.4812910836473,28.819319031158,21.2695226082799
"PHF6",26.8429416901282,30.7980708786708,35.3577021906554,31.8309207971558,31.2441814372838,31.3727443089733,32.1280497639134,31.2860493833194,33.6386341048262,36.7869063093152,34.6712590705205,35.8910785186947,32.0339396949373,32.7214205095933,32.3155907814034,30.8749798284368
"DKK2",25.7145978057994,26.586921139255,27.1622963264316,25.0943087660698,28.3064911361658,26.5957628025373,26.7841200056611,26.5421387054602,29.6134005654815,28.3314619369738,23.4815940160763,24.4627458205138,29.3548004721876,28.4906577623052,28.1611504506007,35.9433348578708
"CXCR4",66.2356595980926,64.8094575864211,63.0823966873247,46.7385191416232,44.1257910924465,51.6678373114438,53.445008797619,52.2438745696409,34.682621886094,57.6563421599608,72.5079720232259,72.2068732917788,45.4980706670772,39.0685376207608,45.0867832703534,41.8613252940717
"TNFSF11",36.2025118079655,32.9631148194562,38.0363874440768,33.6253974227758,42.375663694878,42.4137508245086,40.1588357594792,45.7065977562837,31.0181852364495,40.5340087513277,34.2667807816266,29.4402925297329,36.4107452768599,49.0642651735644,35.010057171349,41.5935630705513
"PPBP",19.8287722927265,24.5379467343623,23.7348907952249,22.3118144143661,24.8735603570016,23.7122050257336,23.3915194427843,22.2167616327449,19.0074865935578,24.2103494773963,17.3509188391342,20.3790939392216,26.7104648118669,32.0100780005631,20.7874397784274,27.8823136525696
"HERC6",34.8062653632297,31.5537643592897,36.4278108816614,43.7783247515688,37.8971134898273,36.4187015998799,36.6407986101613,37.6971083508953,37.6233062776266,35.7437663648475,33.9705015635069,33.4107062244094,40.5092330699017,34.9550617490476,21.0574970630281,36.5616885805087
"IGLL1",39.4641048638639,33.6503367287898,49.2323119224196,40.6332139908945,35.5593503536269,42.1033988333529,36.6079177926235,33.2087097673877,50.4380534148289,44.7789389040347,31.7356738092376,39.3015934982727,48.6133218209865,39.7037791709682,28.9148472648859,41.3035066297641
"HLA-A",1373.22752393476,1304.39331582914,879.224874875384,1379.67023975619,1160.71087003348,1170.2585727014,1025.37201319626,939.58176582466,1016.83115684295,1002.05314391918,870.225581821727,1100.44461795164,1308.45977045884,689.257606408008,1314.0191701487,591.39111765344
"C4BPA",25.5732477264363,22.6459281929256,24.7066698783823,25.0862418118951,28.2229717075697,25.4015462365489,23.9014921536295,29.6167890195634,28.1513470121934,23.8020101919336,27.2831887353282,24.1595303373875,26.1049085522314,34.0405334469326,21.1108446994346,34.8932069462706
"CD68",194.626087799074,169.795538662079,143.016285649502,196.806734079372,275.488585644232,222.327165608158,226.098334567663,265.275234507,218.593020453984,150.65402466767,127.375298424909,98.4897012290053,155.20483670596,186.257163311296,179.628135981792,162.379231136369
"ETS1",149.312425438695,142.158470438382,96.9036657571663,77.7126906399595,74.4390817138441,90.3418792744797,92.0943771544349,87.2813148088405,78.2970209480261,86.0750679369627,157.407614924137,153.556979999037,60.5908828829649,53.1073363085647,71.0446576933434,51.0057949981291
"ACVR1C",26.8651976952018,29.5516085703728,27.2463449449638,32.748954723349,32.3123436880446,32.003227092635,29.6914516477309,34.2719796630344,30.4551198370807,31.6428427436477,30.050697061425,27.7677956294801,33.9971559829559,37.1039226344574,28.5524275018605,36.5777455425996
"RORA",46.7494893305695,43.8144779412449,38.8454943754608,38.8430544674855,36.2185087734781,36.0518487662326,37.0582237116662,37.3104473206199,34.484178013599,46.9208620945832,65.0732017422028,63.0275797561533,36.0506875549835,42.5154537516554,37.4051946742342,34.4301415598562
"MAP3K8",40.1380712404724,42.6640070934549,37.6258838094345,45.382234518809,42.1361379815983,42.6792402341679,42.9067178556096,42.1550918753928,49.1887213794041,38.2770294343593,32.9665314857157,41.2367014649052,44.3170284471301,47.5025219415052,40.7079752334493,40.5945531726891
"LY86",42.818095803414,46.5719989450387,51.6939075059243,51.5354813509031,54.1440762910641,48.3176707740092,50.4985409036168,50.4305053111934,46.9445407356877,48.0968358176932,48.6471191782712,52.3005587002635,51.6460153322003,56.5189531063241,50.4871090889739,49.8927826200492
"POLR1B",28.5633042834745,30.2146359499298,30.9428542868047,32.8457152119109,32.7580496939974,30.4019878952496,31.882066278427,31.4299955797345,32.0332384029167,34.0838195743081,29.5001230719455,31.9677553732026,32.3207434414372,29.2036780266755,23.7714150957834,32.3608392912632
"TLR7",33.4208880003152,33.9473716487469,33.3964425399258,37.2944455014073,35.9863563135588,34.1376118684946,33.5656708577969,36.6867273034847,38.7525645118486,35.1464171430239,39.1594063622865,40.31182271711,44.7704743902662,50.3112347753411,29.9326946649561,44.7551001092105
"S100B",35.9404038305795,38.5540100149251,59.7339204550633,102.921297242132,93.7806075295308,97.9614998971591,67.9646585643798,63.1454541570398,39.6505916780449,46.2546097508691,32.2142448079443,46.8864003621448,41.1823989600813,36.1331896847731,29.9060403976757,43.5798682174997
"TWF1",50.8993286449294,45.4873262804633,50.3820969501699,45.8630212401017,50.7512741442167,48.0629984614383,47.7015629187853,48.855973364716,55.8946851338566,56.2155924510029,50.1318616210037,44.9455456552183,49.7038898570522,42.2093551590151,43.7449136680734,44.5472699407232
"ARMH3",41.5593328695583,42.4739913943154,41.745880534111,45.4170550366424,47.4479485863297,43.9800283208488,44.7982020655123,46.0147059451738,45.6219826785507,45.1426061784163,50.3170132606828,41.5259604579374,51.5969746189042,38.907468078833,52.8178567917709,47.6042378592193
"EGFR",32.5710589962721,31.9766973843453,31.0233460090396,33.1326254301234,26.7593745363917,29.7288230834821,32.1273938005017,33.4057704540965,31.4808648663442,33.7998800939684,29.0515137804741,33.3616573884882,36.7175472688492,34.6901994152796,31.0958827192997,34.040474259449
"PALMD",30.5083907629287,29.9102285618077,31.6145743659049,35.1525680070638,36.2799663489203,34.6840162438894,34.3472364722374,34.6835519292745,30.8576891770875,31.9810793684016,23.5739158049896,27.0621632392692,34.7243523394711,45.2885390607651,37.9285971376044,40.7951918090568
"DDX43",24.5159292120571,24.5261389479463,25.4896909114141,26.0502871382453,26.6162192000953,25.1065416846694,25.4525252161089,24.061390873377,27.2849289880817,30.6974921052044,28.1360397934425,22.6402249141223,26.8526926141584,31.4960105920874,19.1316118130378,31.6324579756757
"TGFB1",103.845285396369,105.805166118316,96.2274406866924,92.7208960775796,101.303850066919,90.9411415475969,94.0547169440554,86.5107759063227,127.091439400039,110.531063280864,95.2280109365959,93.5161172866289,113.378290174388,78.6979021863263,130.99409971451,83.2640617258062
"NKG7",63.1400112869728,65.4421825862056,75.2216189096679,98.6349409757144,71.7689252427861,75.4195221855214,75.0735832751278,72.0914814559366,51.1443346131344,60.0539467688655,45.7406970810134,59.3326605787865,49.0493050068516,46.6091775207884,48.5985631769394,55.7753211195791
"CD24",60.1102746167087,61.3440666766489,45.8535832983056,34.00455374801,37.8268729699285,42.5020279388892,40.259345448661,43.7011357042165,28.2781724909396,41.3602999557387,53.4512697622115,69.8028164076516,34.9260628909908,43.2467626668011,31.8023841093781,39.7105779725907
"WNT7B",20.7458860174284,23.3909902554502,21.3754838837887,25.5028690712738,25.5073952797745,25.3114385592164,23.2333082147506,25.2786534859225,22.9910520529435,27.9190823387652,19.5871281750043,21.865081885206,25.6037860377049,25.4747177053188,21.9393463304459,26.8708440959617
"SKP2",37.6077214494007,38.2257295279535,43.0514734999202,47.2237898220847,43.3920088823954,44.4182745610235,47.1353200435977,46.3541356176878,46.5394479373194,47.2656888119127,50.0391687392244,38.0267444081801,45.7148814341306,42.187515634362,39.7602399926678,46.0550472340484
"BCAT1",31.9240622434799,33.2255676232677,35.483799427215,35.1771545438604,37.2442404978625,34.5984446187913,37.0881038948293,38.747182773259,41.5114294045379,38.6819472692455,30.9428260947946,31.2312724253442,39.3430940871912,49.3229976830408,35.1643481885858,39.8500673621256
"IFNG",25.9447903910636,26.0191627163584,25.8465572847253,27.6300432374442,25.336462907104,26.6975201216848,24.193043053821,27.8749279261038,27.1156466159362,29.330564163247,28.8045374581023,25.0850789062758,27.7928138074147,27.922461086136,20.0659478257923,29.6109255414341
"FANCB",32.7118787635181,29.5860250150371,32.3961234079598,31.5418250788813,35.4380632729841,29.4368037189967,32.0645136759123,34.0967665223302,31.8077045955753,32.1843323567332,30.853327710613,27.4905357441002,32.3373431984714,39.785870404112,27.5157203689643,39.9345606217433
"RPS6KA5",31.719583384067,28.5263151754725,28.6202811638523,29.4902721156315,27.992025433959,30.4360637693212,27.9938987031086,29.0898266443476,28.950505391662,29.07423389712,31.8819205626114,26.5390580775375,30.3052426365408,31.4692796739781,31.0157376255473,31.9358111895011
"ENG",51.1965895162679,46.3676186951432,59.1454957886359,52.8831166392544,51.2441231179154,60.5691981179691,57.8125902315582,56.2916575830502,92.9450815679547,66.7666683088535,44.264776715855,49.9048271020914,55.9882680837025,61.9035743819056,67.3189703371891,49.8072568401312
"LAMP2",22.1604401109153,22.3593126773867,25.4617860375461,22.7849353199516,24.5510368313648,23.8130597537892,23.6516948640809,23.4042106511003,24.8897782652155,25.6642791339285,24.9718013066226,23.7142916768107,22.4678059769336,24.6286300643807,14.6626149956191,28.3579786079139
"F2RL1",27.8603685440057,27.1968545352617,30.7813895772851,31.787951005946,28.2375377227228,29.7440388738278,29.3910798277528,30.3038099747129,29.8613479207538,34.9727019187778,27.7351307246837,25.5650928263155,32.9918992060857,37.5827890224168,24.6170134082562,34.7536296429424
"AKAP1",31.6614786193251,34.4684789047426,31.5400505009206,34.3367540663988,33.9743290643233,34.3900179279952,31.5040729328518,36.1101364240964,34.4225434216179,33.2891288820937,39.2309297823182,38.2203066494224,35.3984468598839,36.580552260807,34.6469999153291,42.3364405217641
"PGPEP1",39.0036636295185,33.7410519967682,37.2516133660259,37.4661361979124,37.4854726460156,36.0011178902347,37.5265250617428,39.0518309640108,38.3067721715572,34.0072866483796,47.8768745749991,40.1733819429072,33.6436936651729,43.0423098967304,34.916971289985,44.0072035878776
"CTSL",80.3210259655045,74.3314845187549,74.099577180989,82.4188493367517,99.7195946942562,95.7745273368843,98.398354884099,112.796987910266,148.552038219542,145.927456211286,74.7045604292208,75.4343017413621,95.003963347496,58.2136691849335,110.274985983893,64.4587109481144
"IL13",26.3164662321128,22.4778590028969,22.0940625685274,24.2869025600701,27.2988679265222,26.2032707420491,25.7866618055993,26.0948356256062,27.6857788622794,22.431782664479,23.0542641551726,27.1273832722678,26.1952751040827,30.7211143334252,27.8718260958336,27.590408622655
